SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value,Edu_expenditure(%),Edu_cor
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1984,1984,8.86063,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1985,1985,9.96101,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1986,1986,11.01369,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1987,1987,9.63689,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1988,1988,9.08841,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1989,1989,9.72857,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1990,1990,9.82928,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1991,1991,10.13216,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1992,1992,8.20062,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1993,1993,8.5626,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1994,1994,8.55827,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1995,1995,8.981,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1996,1996,9.93832,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1997,1997,10.66417,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1998,1998,11.66593,3.57767,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,1999,1999,12.42236,4.3453,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2001,2001,9.69883,3.20019,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2002,2002,7.89976,3.84656,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2003,2003,6.97012,3.37394,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2004,2004,8.16013,3.46259,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2005,2005,8.94656,3.97188,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2006,2006,9.01826,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2007,2007,5.87557,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2008,2008,5.0273,4.22755,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2009,2009,4.34907,3.41315,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2010,2010,4.46534,4.53966,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2011,2011,5.17225,4.01224,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2012,2012,4.92961,3.50744,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2013,2013,5.59739,4.07384,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2014,2014,6.18541,3.60535,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2015,2015,6.37502,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2016,2016,6.45823,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2017,2017,6.67459,2.86383,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2018,2018,7.01345,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",QAT,Qatar,2019,2019,7.32206,2.69535,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1971,1971,,3.00028,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1976,1976,8.97771,1.74697,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1977,1977,9.25504,1.97006,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1980,1980,16.97057,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1981,1981,17.21684,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1982,1982,20.10638,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1983,1983,25.71396,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1984,1984,28.42999,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1985,1985,30.67959,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1986,1986,31.90628,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1987,1987,31.33984,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1988,1988,30.54452,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1989,1989,32.20433,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1990,1990,35.47042,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1991,1991,35.03031,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1992,1992,38.09831,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1993,1993,44.17657,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1994,1994,46.00602,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1995,1995,50.32597,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1996,1996,53.4438,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1997,1997,49.42951,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1998,1998,44.75862,3.57767,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,1999,1999,42.08443,4.3453,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2001,2001,32.86018,3.20019,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2002,2002,29.80108,3.84656,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2003,2003,28.43025,3.37394,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2004,2004,32.10241,3.46259,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2005,2005,31.15202,3.97188,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2006,2006,31.10588,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2007,2007,26.49807,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2008,2008,25.88277,4.22755,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2009,2009,25.71725,3.41315,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2010,2010,26.28676,4.53966,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2011,2011,30.45212,4.01224,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2012,2012,31.26685,3.50744,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2013,2013,34.4175,4.07384,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2014,2014,40.28215,3.60535,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2015,2015,45.03147,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2016,2016,48.1035,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2017,2017,51.5869,2.86383,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2018,2018,54.86746,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",QAT,Qatar,2019,2019,56.57088,2.69535,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1971,1971,3.43222,3.73918,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1972,1972,3.59525,3.22075,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1973,1973,3.82269,2.68022,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1974,1974,4.02943,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1975,1975,4.22756,2.08925,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1976,1976,4.34809,2.75457,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1977,1977,4.40073,2.42642,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1978,1978,4.55542,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1979,1979,4.98709,3.01883,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1980,1980,5.82555,3.45874,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1982,1982,9.96355,6.32967,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1983,1983,12.66641,4.31538,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1984,1984,15.9717,4.00532,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1985,1985,19.66985,3.98645,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1986,1986,20.371,3.63594,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1987,1987,21.0376,3.37424,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1988,1988,21.37673,2.74737,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1989,1989,21.88541,3.06263,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1990,1990,23.11765,3.03874,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1991,1991,24.44591,3.48925,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1992,1992,26.43913,3.57789,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1993,1993,31.25512,3.69698,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1994,1994,31.80037,3.01831,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1995,1995,34.86862,2.93543,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1996,1996,38.8821,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1997,1997,53.56849,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1998,1998,47.89232,3.36814,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,1999,1999,52.29659,3.36929,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2000,2000,56.10294,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2001,2001,58.92216,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2002,2002,61.53387,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2003,2003,63.65265,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2004,2004,66.83379,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2005,2005,70.9446,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2006,2006,76.55595,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2007,2007,82.08671,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2008,2008,85.41397,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2009,2009,86.80551,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2010,2010,86.81078,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2011,2011,85.59628,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2012,2012,83.19102,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2013,2013,82.11578,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2014,2014,81.89217,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2015,2015,81.95525,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2016,2016,82.19882,4.3331,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2017,2017,82.8425,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",KOR,Republic of Korea,2018,2018,84.94791,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1971,1971,6.77977,3.73918,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1972,1972,6.97746,3.22075,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1973,1973,7.15065,2.68022,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1974,1974,7.35911,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1975,1975,7.5631,2.08925,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1976,1976,8.30366,2.75457,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1977,1977,8.56018,2.42642,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1978,1978,9.20726,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1979,1979,10.35239,3.01883,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1980,1980,12.43601,3.45874,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1981,1981,14.86618,2.89863,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1982,1982,19.0698,6.32967,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1983,1983,23.6787,4.31538,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1984,1984,27.73247,4.00532,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1985,1985,30.94176,3.98645,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1986,1986,33.42633,3.63594,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1987,1987,34.60769,3.37424,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1988,1988,35.15267,2.74737,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1989,1989,35.47945,3.06263,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1990,1990,36.53218,3.03874,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1991,1991,37.59777,3.48925,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1992,1992,39.18864,3.57789,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1993,1993,42.95519,3.69698,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1994,1994,44.5598,3.01831,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1995,1995,48.32634,2.93543,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1996,1996,53.73017,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1997,1997,69.23929,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1998,1998,66.52222,3.36814,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,1999,1999,72.34547,3.36929,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2000,2000,76.6555,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2001,2001,79.56944,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2002,2002,82.14563,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2003,2003,84.3598,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2004,2004,87.48885,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2005,2005,91.69358,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2006,2006,97.05218,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2007,2007,101.92818,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2008,2008,104.09288,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2009,2009,104.2781,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2010,2010,102.79102,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2011,2011,100.74714,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2012,2012,97.42759,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2013,2013,95.60864,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2014,2014,94.85205,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2015,2015,94.33984,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2016,2016,94.03362,4.3331,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2017,2017,94.34969,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",KOR,Republic of Korea,2018,2018,95.86415,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1971,1971,9.85946,3.73918,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1972,1972,10.11734,3.22075,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1973,1973,10.26175,2.68022,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1974,1974,10.48894,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1975,1975,10.71211,2.08925,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1976,1976,12.05519,2.75457,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1977,1977,12.51857,2.42642,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1978,1978,13.64505,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1979,1979,15.47911,3.01883,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1980,1980,18.75795,3.45874,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1982,1982,27.77753,6.32967,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1983,1983,34.2027,4.31538,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1984,1984,38.95749,4.00532,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1985,1985,41.67727,3.98645,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1986,1986,45.83828,3.63594,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1987,1987,47.49506,3.37424,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1988,1988,48.22671,2.74737,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1989,1989,48.36857,3.06263,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1990,1990,49.22691,3.03874,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1991,1991,50.01372,3.48925,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1992,1992,51.20103,3.57789,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1993,1993,53.96732,3.69698,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1994,1994,56.56747,3.01831,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1995,1995,61.001,2.93543,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1996,1996,67.73973,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1997,1997,84.055,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1998,1998,84.16343,3.36814,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,1999,1999,91.35048,3.36929,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2000,2000,96.14835,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2001,2001,99.12992,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2002,2002,101.61814,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2003,2003,103.818,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2004,2004,106.73447,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2005,2005,110.7839,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2006,2006,115.61982,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2007,2007,119.62997,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2008,2008,120.56458,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2009,2009,119.57434,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2010,2010,116.74681,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2011,2011,113.99267,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2012,2012,109.87859,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2013,2013,107.41745,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2014,2014,106.22614,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2015,2015,105.28522,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2016,2016,104.61468,4.3331,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2017,2017,104.751,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",KOR,Republic of Korea,2018,2018,105.81173,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1971,1971,2.86907,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1972,1972,2.98076,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1973,1973,3.33488,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1974,1974,4.09486,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1975,1975,5.06518,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1976,1976,6.03984,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1977,1977,6.81178,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1978,1978,8.71602,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1979,1979,8.68264,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1980,1980,9.08349,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1981,1981,9.90492,3.89025,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1982,1982,10.03162,4.14255,
