NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1988,1988,1.17553,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1989,1989,1.10881,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1990,1990,1.05569,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1991,1991,1.20402,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1992,1992,1.35013,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1993,1993,1.61375,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1994,1994,1.71878,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1995,1995,1.71736,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1996,1996,1.64786,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1997,1997,1.72325,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,1998,1998,2.08639,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2002,2002,1.86866,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2004,2004,1.72078,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2005,2005,1.47113,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2009,2009,1.68193,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2010,2010,1.42503,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2011,2011,1.62719,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2013,2013,1.59744,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2016,2016,2.3155,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2017,2017,2.28956,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),OMN,Oman,2019,2019,2.36888,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1986,1986,3.79283,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1987,1987,3.65626,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1988,1988,3.38989,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1989,1989,2.97824,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1990,1990,2.83892,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1991,1991,2.98794,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1992,1992,3.12258,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1993,1993,3.50822,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1994,1994,3.44449,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1995,1995,3.41326,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1996,1996,3.18452,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1997,1997,3.3568,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1998,1998,4.11234,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,1999,1999,4.00595,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2000,2000,3.20024,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2001,2001,4.02031,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2002,2002,4.32507,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2003,2003,3.89697,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2004,2004,4.02838,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2005,2005,3.51722,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2006,2006,3.85934,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2009,2009,4.18775,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),OMN,Oman,2013,2013,4.97011,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,1998,1998,1.12242,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2002,2002,1.01219,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2004,2004,0.8951,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2005,2005,0.68018,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2009,2009,0.84326,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2010,2010,0.70885,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2011,2011,0.77772,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2013,2013,0.79872,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2016,2016,1.18769,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2017,2017,1.15026,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),OMN,Oman,2019,2019,1.85167,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1971,1971,0.44432,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1972,1972,0.40985,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1973,1973,0.41835,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1974,1974,0.56918,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1975,1975,0.59061,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1976,1976,0.68015,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1977,1977,0.70971,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1978,1978,0.53806,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1979,1979,0.74278,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1980,1980,0.69583,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1981,1981,0.6507,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1982,1982,0.65395,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1983,1983,0.7123,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1984,1984,0.6713,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1985,1985,0.89852,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1986,1986,1.0039,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1987,1987,1.09809,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1989,1989,0.79984,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1990,1990,0.7596,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1991,1991,0.76395,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1992,1992,0.74054,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1993,1993,0.66915,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1994,1994,0.75848,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1995,1995,0.79588,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1996,1996,0.82361,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,1997,1997,0.82611,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,2013,2013,0.62669,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,2014,2014,0.82308,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PAK,Pakistan,2015,2015,0.99084,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1971,1971,1.65422,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1972,1972,1.56882,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1973,1973,1.83042,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1974,1974,1.88065,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1975,1975,1.98008,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1976,1976,2.23794,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1977,1977,2.14983,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1978,1978,2.20418,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1979,1979,2.19807,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1980,1980,2.13095,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1981,1981,1.97245,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1982,1982,2.01367,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1983,1983,1.99577,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1984,1984,2.06985,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1985,1985,2.43543,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1986,1986,2.67813,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1987,1987,2.97746,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1989,1989,2.36382,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1990,1990,2.51681,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1991,1991,2.56676,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1992,1992,2.54968,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1993,1993,2.38644,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1994,1994,2.58931,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1995,1995,2.79531,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1996,1996,2.81057,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1997,1997,3.0223,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,1999,1999,2.61149,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2000,2000,1.83782,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2004,2004,1.76759,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2005,2005,2.04972,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2006,2006,2.39551,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2007,2007,2.63527,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2008,2008,2.74623,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2009,2009,2.59078,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2010,2010,2.28687,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2011,2011,2.22175,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2012,2012,2.13628,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2013,2013,2.49344,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2014,2014,2.46593,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2015,2015,2.65002,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2016,2016,3.00292,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PAK,Pakistan,2017,2017,2.89952,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),PAK,Pakistan,2013,2013,0.0523,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),PAK,Pakistan,2014,2014,0.05492,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),PAK,Pakistan,2015,2015,0.06873,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),PAK,Pakistan,2016,2016,0.0667,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),PAK,Pakistan,2017,2017,0.06314,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1971,1971,0.46463,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1972,1972,0.54214,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1973,1973,0.57699,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1974,1974,0.59149,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1975,1975,0.61468,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1976,1976,0.69008,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1977,1977,0.65441,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1978,1978,0.54998,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1979,1979,0.74012,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1980,1980,0.82311,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1981,1981,0.67065,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1982,1982,0.65443,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1983,1983,0.6454,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1984,1984,0.69988,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1985,1985,0.78227,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1986,1986,0.82939,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1987,1987,0.9428,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1989,1989,1.01334,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1990,1990,1.09881,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1991,1991,1.08921,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1992,1992,1.12865,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1993,1993,1.06836,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1994,1994,1.21308,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1995,1995,1.34772,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1996,1996,1.32867,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,1997,1997,1.57162,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,2013,2013,0.81492,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,2014,2014,0.86641,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PAK,Pakistan,2015,2015,0.82286,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1971,1971,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1972,1972,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1973,1973,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1974,1974,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1975,1975,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1976,1976,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1977,1977,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1978,1978,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1979,1979,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1980,1980,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1981,1981,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1982,1982,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1983,1983,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1984,1984,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1985,1985,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1986,1986,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PAK,Pakistan,1987,1987,,n,Magnitude nil or negligible
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1971,1971,0.30228,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1972,1972,0.25823,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1973,1973,0.33285,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1974,1974,0.45636,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1975,1975,0.3536,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1976,1976,0.42192,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1977,1977,0.39569,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1978,1978,0.38275,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1979,1979,0.42356,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1980,1980,0.44512,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1981,1981,0.34682,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1982,1982,0.39696,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1983,1983,0.40334,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1984,1984,0.42362,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1985,1985,0.46927,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1986,1986,0.48691,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1987,1987,0.59821,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1989,1989,0.37193,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1990,1990,0.41429,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1991,1991,0.45272,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1992,1992,0.37478,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1993,1993,0.38047,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1994,1994,0.37633,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1995,1995,0.38745,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1996,1996,0.37751,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,1997,1997,0.35912,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,2013,2013,0.80372,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,2014,2014,0.55049,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,2015,2015,0.6039,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,2016,2016,0.66667,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PAK,Pakistan,2017,2017,0.64109,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2010,2010,6.72547,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2011,2011,5.7027,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2012,2012,5.13268,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2013,2013,5.3025,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2015,2015,5.14136,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2016,2016,5.71773,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PSE,Palestine,2017,2017,5.25234,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1980,1980,0.28328,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1982,1982,0.21155,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1983,1983,0.20366,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1986,1986,0.22653,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1995,1995,0.63312,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1996,1996,0.87149,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,1997,1997,0.73413,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2000,2000,0.69002,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2001,2001,0.64115,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2002,2002,0.64247,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2003,2003,0.7203,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2004,2004,0.6381,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2005,2005,0.62373,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.61566,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.6564,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.75356,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,1997,1997,0.5011,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2000,2000,0.54894,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2001,2001,0.50822,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2002,2002,0.52504,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2003,2003,0.58254,,
